UID,Session,Sample,d45,d46,d47,d48,d49
10361,Session24,ETH-1,4.952648333,11.76228667,16.06965,23.43134833,17.23731167
10362,Session24,KELE_P5_WINTER,7.51967,1.130493333,8.656898333,2.186555,3.261301667
10363,Session24,KELE_SARTEANO,3.251665,6.596841667,9.624365,13.13158167,9.706938333
10364,Session24,UWCP14_20C_9,-16.98195,2.88263,-15.00631667,5.62809,-22.92770833
10365,Session24,ETH-4,-7.070298333,-4.917886667,-12.48121333,-9.902956667,-21.29896667
10366,Session24,ETH-3,4.71662,12.40172667,16.85428,24.71963833,10.58392167
10367,Session24,UWCP14_20C_CA_11,-10.51956833,3.021595,-8.169981667,5.942863333,-18.38776667
10368,Session24,UWCP14_21C_1,-14.62504,2.885698333,-12.54161833,5.642396667,-15.48055
10369,Session24,UWCP14_4C_3,-17.11257667,7.151068333,-10.94167167,14.15980333,-5.022831667
10370,Session24,ETH-4,-7.078113333,-4.930958333,-12.51025167,-9.938328333,-25.49153167
10371,Session24,ETH-2,-6.96775,-4.792258333,-12.47614333,-9.678283333,-21.60773333
10372,Session24,UWCP14_50C_2,-14.66096667,-2.327216667,-17.686675,-4.710793333,-29.20829333
10373,Session24,UWCP14_60C_2,-9.136875,-4.465318333,-14.13775,-8.989938333,-25.80929333
10374,Session24,RHINO_DENTIN,-10.74321667,11.82725333,0.1328,23.99215167,12.02898667
10375,Session24,MERCK,-36.78343667,-1.79482,-39.99209333,-3.62302,-48.92010667
10376,Session24,ETH-1,4.938153333,11.86682333,16.18404667,23.64831667,16.37425333
10377,Session24,ETH-3,4.69334,12.416475,16.82964167,24.83487,11.17478167
10380,Session25,ETH-3,4.695836667,12.302365,16.73912667,24.58532167,20.52129167
10381,Session25,ETH-4,-7.070436667,-5.004321667,-12.56987,-10.04449333,-22.32448
10385,Session26,ETH-3,4.699621667,12.30635167,16.743345,24.581245,17.92556
10386,Session26,KELE_GAWATUPA,-0.898456667,8.465286667,7.125185,16.91925667,6.137348333
10387,Session26,UWCP14_50C_7,2.336771667,-3.733475,-1.607893333,-7.488708333,-12.86835167
10388,Session26,UWCP14_70C_CA_4,2.348008333,-5.82451,-3.678415,-11.65468667,-8.286591667
10389,Session26,ETH-2,-6.956121667,-4.896473333,-12.58016,-9.876395,-25.50132167
10390,Session26,ETH-1,4.945035,11.72345833,16.03403167,23.39417667,13.75935167
10391,Session26,UWCP14_8C_2,-11.30232833,5.86139,-6.20272,11.62030167,-11.56119667
10392,Session26,KELE_SZAL,-6.816931667,5.498695,-1.88464,10.86956667,-4.517265
10393,Session26,KELE_NG_2,5.606228333,-10.75892167,-5.205846667,-21.36316833,-22.30534833
10394,Session26,ETH-3,4.699153333,12.39787667,16.82978333,24.73753833,21.99375333
10395,Session26,ETH-1,4.970721667,11.80121333,16.147755,23.48455667,19.18909167
10396,Session26,BONI_IPGP_350_A9,-50.004895,-17.28351833,-68.26366,-34.2356,-82.97522167
10397,Session26,KELE_P5_SUMMER,7.731438333,-0.429876667,7.32763,-0.839225,-3.824565
10398,Session26,UWCP14_50C_2,-14.674045,-2.409595,-17.80777167,-4.940588333,-29.030395
10399,Session26,ETH-4,-7.078928333,-5.00739,-12.58815667,-9.991328333,-29.29891333
10400,Session26,ETH-2,-6.957625,-4.856898333,-12.55659167,-9.776228333,-23.497455
10401,Session26,UWCP14_50C_CA_11,-14.69414,-2.093718333,-17.51062167,-4.282768333,-26.39069167
10402,Session26,UWCP14_60C_2,-9.226155,-4.463848333,-14.21888333,-9.03311,-29.44266
10403,Session26,IAEA-C2,-4.690483333,4.854445,-0.28922,9.656783333,-7.084878333
10404,Session26,ETH-3,4.68333,12.37760167,16.80650167,24.788645,18.73091667
10405,Session26,ETH-2,-6.959178333,-4.831015,-12.52176667,-9.733515,-27.91913333
10406,Session26,BONI_IPGP_350_A9,-50.00545167,-17.21502833,-68.19994667,-34.198985,-91.69517667
10407,Session26,KELE_NG_2,5.624218333,-10.73795,-5.155146667,-21.35774333,-20.892325
10408,Session26,KELE_SZAL,-6.786068333,5.55238,-1.790053333,11.10556833,-1.302366667
10409,Session26,ETH-4,-7.075103333,-4.968775,-12.54283,-9.949086667,-22.86375167
10410,Session26,ETH-1,4.955955,11.83216333,16.13942333,23.52495833,20.88596167
10411,Session26,UWCP14_80C_2,-3.316078333,-6.76889,-10.43549,-13.484485,-24.08768
10412,Session26,UWCP14_8C_6,3.208896667,5.054223333,8.070906667,10.070555,-1.106763333
10413,Session26,KELE_AQUA_BORRA,5.515746667,6.207081667,11.60982167,12.43684333,21.29837167
10414,Session27,ETH-3,4.693958333,12.15960667,16.60311,24.35011333,27.92971667
10415,Session27,ETH-2,-6.95995,-4.901496667,-12.60159167,-9.887618333,-16.28202
10416,Session27,EC_IB_3,-1.92218,7.137476667,4.693315,14.29032,4.880256667
10417,Session27,KELE_NG_2,5.559731667,-10.78783667,-5.281743333,-21.524935,-19.05458333
10418,Session27,KELE_SZAL,-6.803386667,5.481913333,-1.910596667,10.94648,-3.744886667
10419,Session27,ETH-2,-6.966738333,-4.874803333,-12.55464667,-9.871435,-14.599935
10420,Session27,ETH-4,-7.083961667,-5.023481667,-12.64580167,-10.09864333,-21.493345
10421,Session27,ETH-3,4.687045,12.28854,16.67615167,24.54034333,17.68665167
10422,Session27,ETH-1,4.952688333,11.78440667,16.06035833,23.41802667,11.64574
10423,Session27,ETH-4,-7.081595,-5.017993333,-12.58371833,-10.11208833,-25.93448833
10424,Session27,ETH-2,-6.981951667,-4.882926667,-12.58508333,-9.864675,-19.303975
10425,Session27,ETH-1,4.937115,11.72895833,16.04126833,23.37471167,22.42640833
10426,Session27,ETH-3,4.684471667,12.29223833,16.70108667,24.54515333,19.98553
10427,Session27,ETH-2,-6.967415,-4.879806667,-12.59873667,-9.859208333,-21.99511167
10428,Session27,ETH-4,-7.080556667,-5.032413333,-12.613695,-10.02039833,-23.36820667
10429,Session27,ETH-1,4.948798333,11.76896,16.071925,23.49161167,20.32137667
11019,Session28,ETH-3,4.65908,12.22615333,16.64167333,24.47486333,37.29093667
11020,Session28,ETH-2,-6.970846667,-4.91533,-12.58900333,-9.896256667,-3.934475
11021,Session28,ETH-4,-7.093581667,-5.07387,-12.68956167,-10.26944667,-15.76443167
11022,Session28,MERCK,-36.78105167,-1.95734,-40.13567333,-3.999838333,-43.164965
11023,Session28,KELE_NG_2,5.555505,-10.82143833,-5.326023333,-21.561735,-13.19509667
11024,Session28,KELE_SZAL,-6.834038333,5.348831667,-2.03737,10.678765,-1.283681667
11025,Session28,BONI_IPGP_250,-47.39820333,-13.40244667,-61.96493,-26.74254,-73.12975167
11026,Session28,ETH-3,4.627133333,12.26220667,16.62339333,24.55984667,27.74752833
11027,Session28,ETH-2,-6.99033,-4.981228333,-12.71235167,-10.17395333,-27.40910167
11028,Session28,UWCP14_70C_4,-14.015525,-5.253633333,-19.89574167,-10.614995,-27.97719
11029,Session28,BONI_IPGP_250,-47.31104167,-13.28518333,-61.76385167,-26.52726333,-68.372605
11030,Session28,KELE_SZAL,-6.831046667,5.443245,-1.945598333,10.85583,3.36655
11031,Session28,ETH-1,4.932383333,11.71451333,15.94174167,23.16331333,21.11545667
11032,Session28,ETH-4,-7.081761667,-5.071413333,-12.65966,-10.21178333,-22.65927833
11033,Session28,KELE_NG_2,5.867633333,-10.7536,-4.957675,-21.46134167,-18.25020167
11034,Session28,BONI_IPGP_250,-47.28475667,-13.29133333,-61.70452,-26.4198,-70.96438167
11035,Session28,UWCP14_70C_4,-14.09583333,-5.18865,-19.92357333,-10.37479333,-25.52888333
11036,Session28,ETH-3,4.658718333,12.215665,16.61986833,24.37363333,19.84805333
11037,Session28,ETH-4,-7.10554,-5.11801,-12.74724167,-10.362345,-20.244315
11038,Session28,BONI_IPGP_80_1,-3.862331667,-1.47979,-5.795933333,-3.088338333,-11.86284
11039,Session28,BONI_IPGP_100_A3,-40.74134,-2.667363333,-44.95256667,-5.393343333,-49.37609
11040,Session28,BONI_IPGP_250,-47.38556167,-13.35703667,-61.89235833,-26.57719833,-75.16691
11041,Session28,ETH-2,-6.993911667,-4.924453333,-12.66265833,-10.06342167,-22.20670833
11042,Session28,ETH-1,4.924308333,11.70937167,16.02802,23.31349,16.950135
11043,Session28,BONI_IPGP_250,-47.34677333,-13.28759667,-61.81475,-26.452105,-78.61375833
11044,Session28,KELE_CANARIAN,2.842201667,3.456746667,6.043245,6.860328333,0.469218333
11045,Session28,IAEA-C2,-4.700011667,4.794461667,-0.388136667,9.559988333,-5.492695
11046,Session28,ETH-2,-6.985273333,-4.898426667,-12.62666,-10.050825,-24.82595333
11047,Session28,ETH-4,-7.082988333,-5.020348333,-12.62617,-10.09284333,-22.274775
11048,Session28,KELE_LAPIGNA,-7.725568333,8.292991667,-0.13204,16.51137833,-5.396301667
11049,Session28,KELE_P5_SUMMER,7.772095,-0.429945,7.378285,-0.899061667,2.972128333
11050,Session28,BONI_IPGP_250,-47.35059167,-13.32697667,-61.82788167,-26.51805833,-78.45372333
11051,Session28,ETH-1,4.923945,11.84394,16.12358833,23.63183667,17.41031667
11052,Session28,ETH-3,4.672091667,12.35295167,16.72697833,24.71416,21.23738667
11053,Session28,KELE_AQUA_BORRA,5.556828333,6.258641667,11.60533667,12.44183167,7.938866667
11054,Session28,KELE_IGAL,3.229718333,0.242085,3.203258333,0.380531667,-5.963563333
11055,Session28,BONI_IPGP_250,-47.332845,-13.293695,-61.813525,-26.574595,-82.59625167
11056,Session28,ETH-2,-6.999321667,-4.876656667,-12.61347333,-9.882055,-24.84898833
11057,Session28,ETH-1,4.939336667,11.760255,16.04229333,23.37913333,17.46332667
11058,Session28,KELE_TURA,5.707546667,-9.619155,-4.071868333,-19.24439333,-13.25927667
11059,Session28,UWCP14_4C_4,-19.06077833,6.964831667,-13.15954833,13.83689333,-11.45460167
11060,Session28,UWCP14_50C_7,2.324713333,-3.708945,-1.603078333,-7.454015,-17.21290167
11061,Session28,ETH-4,-7.080268333,-5.020018333,-12.61606,-10.06738333,-20.39876333
11062,Session28,ETH-3,4.662208333,12.25902,16.63811333,24.54378167,21.42047
11063,Session28,BONI_IPGP_250,-47.37819333,-13.32374,-61.85069,-26.65518333,-76.91879667
11064,Session28,IAEA-C1,5.314145,11.664725,16.42381,23.28619167,16.65868
11065,Session28,UWCP14_8C_2,-11.30904,5.887141667,-6.180578333,11.75554,-0.004055
11066,Session28,ETH-3,4.663186667,12.31339333,16.69509167,24.615505,26.20970833
11067,Session28,ETH-1,4.9486,11.80324167,16.02892667,23.39577167,31.58907667
11068,Session29,ETH-3,4.666441667,12.17821667,16.6155,24.49611,25.097635
11069,Session29,ETH-1,4.969658333,11.77330667,16.11880833,23.48135333,27.16448833
11070,Session29,ETH-4,-7.051648333,-4.995923333,-12.51921,-9.980183333,-14.164
11071,Session29,ETH-2,-6.801658333,-2.754286667,-10.39822833,-1.468255,61.47127833
11072,Session29,IAEA-C2,-4.66984,4.873838333,-0.33944,9.836275,0.393626667
11073,Session29,BONI_IPGP_80_1,-3.838016667,-1.403558333,-5.717678333,-2.673065,-4.381026667
11074,Session29,BONI_IPGP_100_A3,-40.65155833,-2.566131667,-44.77355167,-5.026681667,-44.62468833
11075,Session29,BONI_IPGP_250,-47.35215,-13.31896167,-61.82821667,-26.46543,-70.494535
11076,Session29,ETH-2,-6.94885,-4.635518333,-12.31460333,-9.280371667,-17.81738833
11077,Session29,ETH-3,4.685095,12.38263667,16.781565,24.91572667,30.49452667
11078,Session29,JOHN_HT_25C,4.839921667,7.497158333,12.13510833,15.03065167,13.05506
11079,Session29,JOHN_HT_80C,3.66739,-1.246225,2.142076667,-2.486975,-2.522835
11080,Session29,ETH-4,5.553561667,6.289426667,11.64373167,12.61197833,24.44538
11081,Session29,KELE_AQUA_BORRA,-7.045761667,-4.978403333,-12.524695,-10.00332333,-13.148315
11082,Session29,ETH-1,4.960835,11.76160667,16.05244667,23.40288833,30.59857167
11083,Session29,UWCP14_8C_CA_4,-13.46799833,5.670558333,-8.62865,11.39886167,-9.428848333
11084,Session29,KELE_TURA,5.687306667,-9.61558,-4.099438333,-19.20318167,-9.846965
11085,Session29,KELE_NG_2,5.608311667,-10.80565167,-5.276063333,-21.460195,-20.01226333
11086,Session29,ETH-4,-7.035526667,-4.887241667,-12.42168833,-9.744253333,-19.520935
11087,Session29,ETH-3,4.70126,12.40040667,16.82547667,24.99051833,28.21928833
11088,Session29,IAEA-C1,5.357851667,11.68601667,16.50679667,23.27932833,28.57355333
11089,Session29,MERCK,-36.727405,-1.853561667,-39.98216833,-3.748378333,-44.25596833
11746,Session30,ETH-3,4.654743333,12.22144167,16.62774,24.33660167,20.531765
11747,Session30,ETH-4,-7.08006,-5.08685,-12.67139833,-10.18573,-20.97953833
11748,Session30,IAEA-C1,5.319701667,11.53082833,16.319315,22.79029333,13.48106833
11749,Session30,KELE_AQUA_BORRA,5.588675,6.208975,11.52465667,12.18283167,2.972226667
11750,Session30,KELE_BUK_4,4.62548,-1.425891667,3.03542,-3.003463333,-2.10397
11751,Session30,KELE_GAWATUPA,-0.884176667,8.30582,7.017738333,16.416515,2.835785
11752,Session30,ETH-3,4.691581667,12.24023167,16.680745,24.38169333,15.693405
11753,Session30,ETH-1,4.948795,11.70045333,15.95211833,23.018445,16.03862667
11754,Session30,KELE_IGAL,3.22492,0.151301667,3.083013333,0.089081667,-10.10071833
11755,Session30,KELE_P5_WINTER,7.496556667,1.000078333,8.467025,1.788828333,-10.87567667
11756,Session30,KELE_IGAL,3.213518333,0.111103333,2.997851667,-0.066133333,-14.488835
11757,Session30,ETH-2,-6.969765,-4.96673,-12.70538167,-10.125005,-24.80875667
11758,Session30,ETH-4,-7.066908333,-5.101398333,-12.66323167,-10.35349333,-29.79617333
11759,Session30,KELE_SARTEANO,3.213543333,6.444281667,9.38137,12.65016333,3.949636667
11760,Session30,UWCP14_20C_9,-16.98988667,2.751501667,-15.13243333,5.262225,-24.92644333
11761,Session30,UWCP14_20C_CA_11,-10.3383,2.825325,-8.173135,5.384388333,-18.229155
11762,Session30,ETH-3,4.644001667,12.17420833,16.509355,24.14837,11.40260833
11763,Session30,ETH-2,-6.983403333,-4.97654,-12.73034667,-10.07645833,-29.421705
11764,Session30,UWCP14_20C_CA_11,-10.4922,2.856958333,-8.307326667,5.52371,-11.45375167
11765,Session30,UWCP14_21C_1,-14.66833,2.664771667,-12.82495833,5.13143,-17.642205
11766,Session30,UWCP14_20C_CA_11,-10.41246833,2.793985,-8.265363333,5.543461667,-12.64920167
11767,Session30,ETH-1,4.936506667,11.7066,15.97612667,23.09207333,14.97460167
11768,Session30,ETH-4,-7.089711667,-5.099436667,-12.71671667,-10.32643833,-27.599065
11769,Session30,UWCP14_4C_3,-17.10252167,7.06079,-11.06393667,13.88413833,-16.42103167
11770,Session30,UWCP14_4C_4,-18.908085,6.887453333,-13.096785,13.4586,-20.30811667
11771,Session30,UWCP14_50C_7,2.307811667,-3.77446,-1.712645,-7.617355,-13.99098333
11772,Session30,ETH-2,-6.986691667,-4.947685,-12.68084167,-10.09702333,-29.05910667
11773,Session30,ETH-1,4.945598333,11.77103333,16.09305167,23.23881167,5.689928333
11774,Session30,UWCP14_60C_2,-9.24473,-4.580345,-14.39160667,-9.187276667,-22.8827
11775,Session30,UWCP14_70C_CA_4,2.234608333,-5.874705,-3.866471667,-11.82804667,-17.96171833
11776,Session30,UWCP14_60C_2,-9.245576667,-4.576978333,-14.38211833,-9.309711667,-28.43748167
11777,Session30,ETH-4,-7.098196667,-5.075285,-12.73644667,-10.25409667,-26.33349167
11778,Session30,ETH-3,4.659765,12.21712333,16.55366333,24.30287,16.64946333
11779,Session30,MERCK,-36.80886,-1.994316667,-40.222555,-4.149715,-49.94935
11780,Session30,UWCP14_8C_2,-11.328675,5.812585,-6.287165,11.38234167,-11.06383667
11781,Session30,BONI_IPGP_80_1,-3.76516,-0.916976667,-5.180471667,-2.045621667,-19.15870833
11784,Session31,ETH-3,4.659618333,12.20377167,16.59787167,24.24737333,13.20669167
11785,Session31,BONI_IPGP_350_A9,-50.04663167,-17.30761833,-68.37122667,-34.33844667,-81.13161667
11786,Session31,KELE_P5_WINTER,7.454665,1.006296667,8.440506667,1.838661667,-2.732078333
11787,Session31,UWCP14_20C_CA_11,-10.434805,2.738041667,-8.384646667,5.254528333,-19.86775667
11788,Session31,ETH-2,-7.009186667,-5.010971667,-12.74749167,-10.15129833,-27.60045167
11789,Session31,ETH-4,-7.105338333,-5.103076667,-12.78148333,-10.38164,-32.88581333
11790,Session31,IAEA-C2,-4.716213333,4.728011667,-0.49629,9.1286,-12.40180833
11791,Session31,KELE_P5_WINTER,7.468886667,1.033033333,8.462863333,1.844006667,-7.406846667
11792,Session31,ETH-1,4.93144,11.70760833,16.01503667,23.04676,8.553425
11793,Session31,ETH-4,-7.098343333,-5.087545,-12.729965,-10.31016167,-27.39492167
11817,Session32,ETH-3,4.661368333,12.16313667,16.53707,24.14105167,14.97241833
11818,Session32,ETH-4,-7.105611667,-5.145853333,-12.784935,-10.30489667,-25.26813333
11819,Session32,IAEA-C1,5.308833333,11.52313667,16.326435,22.75691833,6.50738
11820,Session32,ETH-1-1100-SAM,4.828205,11.53617,15.631705,22.76215667,1.523396667
11821,Session32,ETH-1-1100-SAM,4.863003333,11.62588833,15.77021,22.88317167,8.8168
11822,Session32,ETH-1-1100-SAM,4.841716667,11.57513667,15.709455,22.85236167,9.203568333
11823,Session32,ETH-1,4.932441667,11.68020833,15.94215333,22.91047167,13.33044667
11824,Session32,ETH-4,-7.12098,-5.190626667,-12.84681833,-10.54752,-26.62983167
11825,Session32,ETH-1-1100-SAM,4.866476667,11.639295,15.820905,22.98255833,11.78632667
11826,Session32,ETH-1-1100-SAM,4.853593333,11.59933667,15.74798333,22.90991833,12.79185833
11827,Session32,ETH-1-1100-SAM,4.85187,11.60477667,15.75544167,22.94488333,10.87789833
11828,Session32,ETH-2,-6.992716667,-5.0093,-12.75632167,-10.21675,-27.28348167
11829,Session32,ETH-3,4.659176667,12.18441833,16.56586667,24.22524833,14.55648167
11830,Session32,ETH-1-1100-SAM,4.853578333,11.60604333,15.78038167,22.89787833,18.322125
11831,Session32,ETH-1-1100-SAM,4.868411667,11.633855,15.85743,23.05134667,16.48409167
11832,Session32,ETH-1-1100-SAM,4.867916667,11.64642833,15.80337333,23.00529167,13.41621667
11833,Session32,ETH-2,-6.99712,-5.019818333,-12.79612833,-10.17782833,-28.340105
11834,Session32,ETH-1,4.901878333,11.60007333,15.82202,22.92827,12.34015167
11835,Session32,ETH-1-1100-SAM,4.862551667,11.635985,15.74782833,22.96401167,13.240165
11836,Session32,ETH-2-1100-SAM,-7.01891,-4.873005,-12.68643167,-9.900941667,-22.80520167
11837,Session32,ETH-2-1100-SAM,-7.036925,-4.90441,-12.73003667,-10.00532833,-17.015735
11838,Session32,ETH-4,-7.11384,-5.13657,-12.77337333,-10.39028167,-20.352795
11839,Session32,ETH-3,4.625946667,12.08448833,16.45229333,24.067195,28.89329833
11840,Session32,IAEA-C2,-4.729538333,4.698706667,-0.552261667,9.177121667,-7.210475
11841,Session32,ETH-2-1100-SAM,-7.023105,-4.830601667,-12.64193833,-9.825596667,-25.25288333
11842,Session32,ETH-2-1100-SAM,-7.038095,-4.875576667,-12.65213333,-9.931903333,-23.03498833
11843,Session32,ETH-2-1100-SAM,-7.043415,-4.868271667,-12.71232833,-9.914326667,-25.43154833
11844,Session32,ETH-2,-7.002463333,-4.966953333,-12.69635667,-10.06271333,-21.32341167
11845,Session32,ETH-4,-7.123911667,-5.140438333,-12.804295,-10.42619667,-22.37584167
11846,Session32,ETH-2-1100-SAM,-7.04358,-4.885023333,-12.713855,-9.948935,-24.17475833
11847,Session32,ETH-2-1100-SAM,-7.052843333,-4.914128333,-12.74892167,-10.00269,-29.78155167
11848,Session32,ETH-2-1100-SAM,-7.036186667,-4.875106667,-12.698665,-9.901168333,-34.27688
11849,Session32,ETH-1,4.903801667,11.64925333,15.87075,22.94483833,7.401775
11850,Session32,ETH-3,4.65527,12.183185,16.526225,24.20042333,15.174605
11851,Session32,MERCK,-36.899585,-2.171505,-40.480885,-4.509106667,-49.57650167
11852,Session32,ETH-2-1100-SAM,-7.108016667,-4.991073333,-12.890545,-10.19066333,-24.38742333
11853,Session32,ETH-2-1100-SAM,-7.042416667,-4.869713333,-12.73202833,-9.982676667,-24.32294167
11854,Session32,JOHN_HT_80C,3.596146667,-1.37414,1.952928333,-2.873915,-7.86639
11855,Session32,ETH-4,-7.120376667,-5.136488333,-12.79300833,-10.39754667,-31.22156333
11856,Session32,ETH-1,4.898516667,11.64148667,15.83897833,23.01272,0.239691667
11857,Session32,JOHN_HT_25C,4.94033,7.344055,12.069875,14.48049167,5.793885
11858,Session32,KELE_LA_PIGNA,-7.737948333,8.153596667,-0.282251667,16.24207667,-7.670933333
11859,Session32,KELE_SARTEANO,3.189666667,6.42974,9.349365,12.65768167,5.183746667
11860,Session32,ETH-2,-7.012211667,-5.010476667,-12.80537167,-10.25537,-26.99779167
11861,Session32,ETH-3,4.628093333,12.15379167,16.448415,24.14306333,15.13345
11862,Session32,KELE_SZAL,-6.8604,5.352595,-2.088483333,10.672475,-8.800445
11863,Session32,ETH-2,-7.010248333,-4.991431667,-12.79411,-10.20321,-32.31150833
11864,Session32,ETH-1,4.871178333,11.58095667,15.76107667,22.75146667,8.672435
